job_id,dataset,model,reciprocal,job,job_type,split,epoch,avg_loss,avg_penalty,avg_cost,metric_name,metric,child_folder,child_job_id,train.batch_size,train.optimizer,train.optimizer_args.lr,train.lr_scheduler_args.patience,lookup_embedder.dim,lookup_embedder.initialize,lookup_embedder.initialize_args.normal_.std,lookup_embedder.initialize_args.uniform_.a,lookup_embedder.regularize,lookup_embedder.regularize_args.weighted,rotate.entity_embedder.regularize_weight,rotate.relation_embedder.regularize_weight,rotate.entity_embedder.dropout,rotate.relation_embedder.dropout,negative_sampling.num_negatives_s,negative_sampling.num_negatives_o,train.loss_arg,rotate.l_norm
7bcb23b1,umls,reciprocal_relations_model,1,search,negative_sampling,valid,5,,,,mean_reciprocal_rank_filtered_with_test,0.4318342618415692,62,19e2b178,512.0,Adam,0.00032257956212645517,3.0,32.0,normal_,1.0078898548188487e-05,-0.556519390907511,lp,False,1.8141508861724225e-16,1.789105382497281e-08,-0.07465581689029932,-0.10016675665974617,[],[],8.959257183596492,1.0
7bcb23b1,umls,rotate,1,search,negative_sampling,valid,400,,,,mean_reciprocal_rank_filtered_with_test,0.3877027546701255,59,320e83c3,256.0,Adagrad,0.029630951248633453,10.0,256.0,xavier_uniform_,0.4355629240321003,-0.08246645335104308,,True,2.3835644955735176e-07,9.331562208594808e-17,0.3815614627674222,0.4881061362102628,[],[],4.026009617373347,2.0
7bcb23b1,umls,rotate,1,search,negative_sampling,valid,200,,,,mean_reciprocal_rank_filtered_with_test,0.8042430292609279,63,580ecd0a,1024.0,Adagrad,0.00864610768348107,6.0,64.0,xavier_normal_,0.0027251054507248344,-0.464464408650184,lp,True,6.340261374377165e-14,6.545424967597928e-12,0.15316775534301996,-0.4411053415387869,[],[],1.1549018695950508,1.0
7bcb23b1,umls,reciprocal_relations_model,1,search,negative_sampling,valid,350,,,,mean_reciprocal_rank_filtered_with_test,0.3927253769950632,58,430155a4,128.0,Adam,0.7925020521182996,1.0,128.0,uniform_,0.006822749156008362,-0.9279011424289364,lp,False,9.025430017112216e-05,0.0013113609971759465,-0.33405538368970156,0.08490412216633558,[],[],6.2444280460476875,2.0
7bcb23b1,umls,reciprocal_relations_model,0,search,negative_sampling,valid,400,,,,mean_reciprocal_rank_filtered_with_test,0.6559885411174751,61,a27e6ab7,1024.0,Adagrad,0.049353375601493665,8.0,128.0,xavier_normal_,0.00010534734409806827,-0.5824803124445863,,True,5.1328666903432266e-05,6.489658832082094e-08,0.021357460878789425,-0.0848258351907134,[],[],9.03122209943831,1.0
7bcb23b1,umls,rotate,0,search,negative_sampling,valid,5,,,,mean_reciprocal_rank_filtered_with_test,0.4768953849932899,65,d6c51ca8,128.0,Adam,0.0015432296973687466,5.0,64.0,normal_,0.18067266324924755,-0.056422127123530896,lp,False,1.1135360774359992e-13,3.251282308269242e-16,-0.467850293032825,0.4410269260406494,[],[],3.9637353364378214,2.0
7bcb23b1,umls,rotate,1,search,negative_sampling,valid,20,,,,mean_reciprocal_rank_filtered_with_test,0.1714632818303956,66,13931a9c,512.0,Adam,0.17684840312346256,1.0,512.0,uniform_,0.0002638511522734091,-0.4279259253852349,lp,False,1.4705813018809887e-07,2.9000536094461876e-11,-0.19282597210258245,-0.488279671408236,[],[],1.248877625912428,1.0
7bcb23b1,umls,reciprocal_relations_model,0,search,negative_sampling,valid,80,,,,mean_reciprocal_rank_filtered_with_test,0.2796597393012485,64,986f06d1,256.0,Adagrad,0.005519419093580159,7.0,16.0,xavier_uniform_,0.017024269890496463,-0.9643561613993998,lp,True,2.94484532913898e-16,0.005553498816575155,0.26537592243403196,0.10034017823636532,[],[],6.160142999142408,2.0
7bcb23b1,umls,reciprocal_relations_model,1,search,negative_sampling,valid,100,,,,mean_reciprocal_rank_filtered_with_test,0.770230813991804,67,df0139c9,512.0,Adam,0.0309517729964524,2.0,16.0,xavier_normal_,0.0030269254343585896,-0.2280061461997963,,True,1.5151284501381785e-11,3.7004006359056612e-09,-0.3249950436875224,-0.3400144409388304,[],[],1.5637781284749508,2.0
7bcb23b1,umls,rotate,0,search,negative_sampling,valid,225,,,,mean_reciprocal_rank_filtered_with_test,0.8057340844277224,69,4ce86465,256.0,Adagrad,0.0003088118410167236,5.0,512.0,xavier_uniform_,0.007326430927058081,-0.62967591952933,lp,False,0.021210194215548584,7.399376389817461e-20,0.13086365815252066,0.19670384656637907,[],[],6.650977339595556,1.0
7bcb23b1,umls,rotate,1,search,negative_sampling,valid,400,,,,mean_reciprocal_rank_filtered_with_test,0.1765890882059109,71,fc92ebec,1024.0,Adagrad,0.8279558621932075,9.0,64.0,xavier_normal_,1.1760957062649752e-05,-0.7609744477486144,lp,False,7.76065495313089e-19,2.2111730054846358e-15,0.40271403174847364,-0.2432241104543209,[],[],8.154869535937905,2.0
7bcb23b1,umls,reciprocal_relations_model,0,search,negative_sampling,valid,35,,,,mean_reciprocal_rank_filtered_with_test,0.7946671561960794,73,d6b8fc4d,128.0,Adam,0.008275802100328652,3.0,128.0,uniform_,0.4490867648694164,-0.35015329974292775,lp,True,9.921627204886993e-10,0.00011526115037211815,-0.08463881071656942,0.3557728650048375,[],[],3.223948935046792,1.0
7bcb23b1,umls,reciprocal_relations_model,0,search,negative_sampling,valid,70,,,,mean_reciprocal_rank_filtered_with_test,0.262662782259514,72,5011fbc1,512.0,Adagrad,0.000656999202164729,4.0,128.0,xavier_normal_,0.7932635634540162,-0.49491552483056667,lp,False,0.002667019726139182,2.6105431441966096e-19,0.21375485882163048,-0.03456732723861933,[],[],2.4016029946506023,1.0
7bcb23b1,umls,rotate,1,search,negative_sampling,valid,195,,,,mean_reciprocal_rank_filtered_with_test,0.6539744277673265,70,6f43cacb,256.0,Adam,0.023798176605842433,8.0,64.0,normal_,2.8701928108400648e-05,-0.8979252046260331,,True,4.876020201814588e-13,5.7410978513299066e-11,-0.26577786542475224,0.4278778340667486,[],[],7.468355428427458,2.0
7bcb23b1,umls,rotate,0,search,negative_sampling,valid,400,,,,mean_reciprocal_rank_filtered_with_test,0.1976787356511215,68,0ef71786,1024.0,Adam,0.010733198953114717,7.0,256.0,xavier_normal_,0.004191624685718202,-0.523983570969291,lp,True,1.2525757210605291e-10,2.0326234862571457e-06,-0.010040713474154472,-0.3811287498101592,[],[],7.722247624769807,1.0
7bcb23b1,umls,reciprocal_relations_model,1,search,negative_sampling,valid,210,,,,mean_reciprocal_rank_filtered_with_test,0.2370934515642973,75,5179f9c7,128.0,Adagrad,0.3910383405451705,0.0,32.0,uniform_,0.001281966617234777,-0.11450042209997768,lp,False,2.4809342108254777e-20,9.659801272846301e-15,0.43799787014722824,0.018579840660095215,[],[],2.8117738012224436,2.0
7bcb23b1,umls,reciprocal_relations_model,0,search,negative_sampling,valid,45,,,,mean_reciprocal_rank_filtered_with_test,0.7788876492552962,76,986d2fa7,1024.0,Adam,0.0012054693427432897,6.0,16.0,xavier_normal_,0.029320368707442295,-0.820090113940658,lp,False,9.13056928049787e-16,5.048719262000918e-18,-0.378874646499753,-0.2906101606786251,[],[],9.46292937733233,2.0
7bcb23b1,umls,rotate,1,search,negative_sampling,valid,90,,,,mean_reciprocal_rank_filtered_with_test,0.774873838834236,74,ef676f8f,128.0,Adagrad,0.10667979898703117,1.0,512.0,xavier_uniform_,0.0006313678894130321,-0.2914713461367133,,True,2.5323229351911613e-05,2.2875837326339656e-07,0.07152235880494118,0.1844089152291417,[],[],4.3768268916755915,1.0
7bcb23b1,umls,rotate,1,search,negative_sampling,valid,5,,,,mean_reciprocal_rank_filtered_with_test,0.1635795078394603,79,e230bff3,512.0,Adagrad,0.0025658890364941983,3.0,32.0,uniform_,0.101353199685868,-0.16163356414165342,lp,True,2.3985947754517547e-18,0.02423993544180667,0.3314100205898285,-0.13741574995219707,[],[],0.411969181150198,2.0
7bcb23b1,umls,reciprocal_relations_model,1,search,negative_sampling,valid,115,,,,mean_reciprocal_rank_filtered_with_test,0.7522954648257765,78,7ec7cf24,256.0,Adam,0.2257488708540109,10.0,256.0,xavier_uniform_,4.350230469026906e-05,-0.6955051250024884,lp,False,7.284297004076381e-08,5.118708825654453e-13,-0.14999284408986568,0.27535515557974577,[],[],5.3418502770364285,1.0
7bcb23b1,umls,reciprocal_relations_model,0,search,negative_sampling,valid,400,,,,mean_reciprocal_rank_filtered_with_test,0.1562068915805933,77,aedd1820,512.0,Adam,0.7631166846998942,7.0,512.0,xavier_uniform_,0.0020235180486280757,-0.4418083621161152,lp,True,8.255480245627433e-17,1.263442521212048e-16,0.11666971910744905,0.47663792222738266,[],[],5.304866451770067,2.0
7bcb23b1,umls,rotate,1,search,negative_sampling,valid,20,,,,mean_reciprocal_rank_filtered_with_test,0.1873443580112574,82,338fbaf2,256.0,Adagrad,0.007550868838490824,0.0,16.0,uniform_,0.01100516803545751,-0.9158612996725831,lp,False,5.95514420772791e-07,2.5486579406410557e-08,-0.4352525928989053,-0.12238980736583471,[],[],0.2157980389893055,1.0
