job_id,dataset,model,reciprocal,job,job_type,split,epoch,avg_loss,avg_penalty,avg_cost,metric_name,metric,child_folder,child_job_id,train.batch_size,train.optimizer,train.optimizer_args.lr,train.lr_scheduler_args.patience,lookup_embedder.dim,lookup_embedder.initialize,lookup_embedder.initialize_args.normal_.std,lookup_embedder.initialize_args.uniform_.a,lookup_embedder.regularize,lookup_embedder.regularize_args.weighted,rotate.entity_embedder.regularize_weight,rotate.relation_embedder.regularize_weight,rotate.entity_embedder.dropout,rotate.relation_embedder.dropout,rotate.l_norm
46b97e08,umls,reciprocal_relations_model,1,search,1vsAll,valid,65,,,,mean_reciprocal_rank_filtered_with_test,0.6379638391038391,51,164c4f05,128.0,Adagrad,0.016055499725408578,2.0,32.0,xavier_uniform_,0.0017900289326915043,-0.7180858795159404,lp,True,9.435560498441594e-16,1.7178749089111854e-16,0.11837858892977238,0.3767298897728324,1.0
46b97e08,umls,reciprocal_relations_model,0,search,1vsAll,valid,5,,,,mean_reciprocal_rank_filtered_with_test,0.0499953287510784,52,570030c4,1024.0,Adam,0.2533714842176807,9.0,16.0,uniform_,0.05644910315388288,-0.3369746629628725,lp,True,1.531398151508861e-19,1.9139633232649272e-12,-0.0325569249689579,-0.44393586087971926,1.0
46b97e08,umls,rotate,0,search,1vsAll,valid,400,,,,mean_reciprocal_rank_filtered_with_test,0.1783861031561541,53,ad751675,128.0,Adagrad,0.0003742860812198435,0.0,256.0,xavier_uniform_,0.00032822082226587437,-0.8327355701533146,lp,False,0.00031863604500287194,7.674521387853889e-08,0.3359977276995778,0.30102205090224743,2.0
46b97e08,umls,rotate,1,search,1vsAll,valid,395,,,,mean_reciprocal_rank_filtered_with_test,0.0711154528190753,55,b29fe1fd,512.0,Adagrad,0.030302548717349925,3.0,32.0,xavier_normal_,0.006356183443855929,-0.505157188873142,,False,3.854619923293964e-12,0.0002958968855163311,0.21412575338035822,-0.23652456980198622,2.0
46b97e08,umls,reciprocal_relations_model,1,search,1vsAll,valid,265,,,,mean_reciprocal_rank_filtered_with_test,0.8423422596937308,54,0c0fa7a4,256.0,Adam,0.002582560825037519,8.0,128.0,normal_,1.1039657521080032e-05,-0.008740637146681496,lp,True,1.0588571209533593e-08,2.3215655147886378e-18,-0.4083046317100525,0.0005931779742240906,1.0
46b97e08,umls,reciprocal_relations_model,0,search,1vsAll,valid,10,,,,mean_reciprocal_rank_filtered_with_test,0.7007829631033119,56,ae41e007,1024.0,Adagrad,0.0007272494284886265,6.0,128.0,normal_,2.534690262342875e-05,-0.13620884714613668,lp,False,6.797996993048579e-06,1.7892806644235864e-07,0.2769307419657707,-0.017083099111914635,1.0
46b97e08,umls,rotate,1,search,1vsAll,valid,400,,,,mean_reciprocal_rank_filtered_with_test,0.3772673577618745,50,8b486dc9,128.0,Adam,0.17868340407441127,5.0,32.0,normal_,0.009780659691390341,-0.6316489653463195,lp,True,4.637096529929245e-19,2.2404823585777122e-12,-0.09647715743631124,0.2224969258531928,2.0
46b97e08,umls,rotate,1,search,1vsAll,valid,385,,,,mean_reciprocal_rank_filtered_with_test,0.7904927072349501,59,5555f6e9,512.0,Adam,0.006083652234096973,1.0,256.0,xavier_normal_,0.0006054328987135884,-0.9601466533973161,lp,True,8.242539379467677e-07,1.1770123265818592e-20,-0.47024121414870024,-0.2869657762348652,2.0
46b97e08,umls,reciprocal_relations_model,0,search,1vsAll,valid,345,,,,mean_reciprocal_rank_filtered_with_test,0.8167624444317964,57,40d9c662,256.0,Adagrad,0.02588370982543218,8.0,16.0,xavier_uniform_,0.15492941293590962,-0.4634090742644016,,False,7.583278703941142e-13,2.9561747272276635e-06,0.14929095283150673,0.46039717737585306,1.0
46b97e08,umls,reciprocal_relations_model,1,search,1vsAll,valid,400,,,,mean_reciprocal_rank_filtered_with_test,0.1431099008197433,58,89b6796f,512.0,Adam,0.0009876628981178833,0.0,32.0,xavier_normal_,0.0009722125683285108,-0.5906777764743752,lp,False,7.654222112512751e-18,1.0287293160538002e-09,-0.1881756316870451,-0.39074799697846174,1.0
46b97e08,umls,rotate,1,search,1vsAll,valid,35,,,,mean_reciprocal_rank_filtered_with_test,0.3078016503456911,62,f3f6d800,256.0,Adagrad,0.7712718009237213,10.0,512.0,xavier_uniform_,0.346630860358886,-0.07953652134181932,lp,True,0.02315983106913553,2.5969503895484986e-14,0.43155025225132704,0.3462228551506996,2.0
46b97e08,umls,rotate,1,search,1vsAll,valid,165,,,,mean_reciprocal_rank_filtered_with_test,0.7621919596853431,63,61b65857,1024.0,Adagrad,0.006397931479482459,6.0,64.0,xavier_normal_,6.712695119981213e-05,-0.2505607894833386,lp,True,5.222410059992105e-14,6.734444801876446e-18,0.05726741161197424,-0.1606611954048276,2.0
