job_id,dataset,model,reciprocal,job,job_type,split,epoch,avg_loss,avg_penalty,avg_cost,metric_name,metric,child_folder,child_job_id,train.batch_size,train.optimizer,train.optimizer_args.lr,train.lr_scheduler_args.patience,lookup_embedder.dim,lookup_embedder.initialize,lookup_embedder.initialize_args.normal_.std,lookup_embedder.initialize_args.uniform_.a,lookup_embedder.regularize,lookup_embedder.regularize_args.weighted,distmult.entity_embedder.regularize_weight,distmult.relation_embedder.regularize_weight,distmult.entity_embedder.dropout,distmult.relation_embedder.dropout,KvsAll.label_smoothing
825e9e8b,wnrr,reciprocal_relations_model,1,search,KvsAll,valid,320,,,,mean_reciprocal_rank_filtered_with_test,0.388262895,49,3dd879da,1024,Adam,0.078761871,8,512,xavier_normal_,0.952947095,-0.205968191,,FALSE,7.69E-10,0.042633167,-0.250371684,-0.362722313,0.057769624
825e9e8b,wnrr,distmult,0,search,KvsAll,valid,400,,,,mean_reciprocal_rank_filtered_with_test,0.32476704,50,095f52d1,128,Adagrad,0.0160555,2,32,xavier_uniform_,0.001790029,-0.71808588,lp,TRUE,9.44E-16,1.72E-16,0.118378589,0.37672989,-0.161342634
825e9e8b,wnrr,distmult,0,search,KvsAll,valid,40,,,,mean_reciprocal_rank_filtered_with_test,0.235261257,51,37a89121,1024,Adam,0.253371484,9,16,uniform_,0.056449103,-0.336974663,lp,TRUE,1.53E-19,1.91E-12,-0.032556925,-0.443935861,-0.256921425
825e9e8b,wnrr,reciprocal_relations_model,1,search,KvsAll,valid,5,,,,mean_reciprocal_rank_filtered_with_test,0.000376653,52,3314f451,128,Adagrad,0.000374286,0,256,xavier_uniform_,0.000328221,-0.83273557,lp,FALSE,0.000318636,7.67E-08,0.335997728,0.301022051,0.117020253
825e9e8b,wnrr,reciprocal_relations_model,1,search,KvsAll,valid,395,,,,mean_reciprocal_rank_filtered_with_test,0.370310915,53,e30ded98,512,Adagrad,0.030302549,3,32,xavier_normal_,0.006356183,-0.505157189,,FALSE,3.85E-12,0.000295897,0.214125753,-0.23652457,0.269902997
825e9e8b,wnrr,distmult,0,search,KvsAll,valid,30,,,,mean_reciprocal_rank_filtered_with_test,0.422012198,54,3d6583bc,256,Adam,0.002582561,8,128,normal_,1.10E-05,-0.008740637,lp,TRUE,1.06E-08,2.32E-18,-0.408304632,0.000593178,-0.11099432
825e9e8b,wnrr,distmult,0,search,KvsAll,valid,25,,,,mean_reciprocal_rank_filtered_with_test,0.000452648,55,dec09187,1024,Adagrad,0.000727249,6,128,normal_,2.53E-05,-0.136208847,lp,FALSE,6.80E-06,1.79E-07,0.276930742,-0.017083099,-0.06479589
825e9e8b,wnrr,reciprocal_relations_model,1,search,KvsAll,valid,35,,,,mean_reciprocal_rank_filtered_with_test,0.014025371,56,35654aa5,128,Adam,0.178683404,5,32,normal_,0.00978066,-0.631648965,lp,TRUE,4.64E-19,2.24E-12,-0.096477157,0.222496926,0.168368936
825e9e8b,wnrr,reciprocal_relations_model,1,search,KvsAll,valid,30,,,,mean_reciprocal_rank_filtered_with_test,0.44500495,57,b690a3db,512,Adam,0.006083652,1,256,xavier_normal_,0.000605433,-0.960146653,lp,TRUE,8.24E-07,1.18E-20,-0.470241214,-0.286965776,0.011895026
825e9e8b,wnrr,distmult,0,search,KvsAll,valid,400,,,,mean_reciprocal_rank_filtered_with_test,0.094838816,58,6d8e40ba,256,Adagrad,0.02588371,8,16,xavier_uniform_,0.154929413,-0.463409074,,FALSE,7.58E-13,2.96E-06,0.149290953,0.460397177,-0.20947558
825e9e8b,wnrr,distmult,0,search,KvsAll,valid,65,,,,mean_reciprocal_rank_filtered_with_test,0.390361346,59,0dc96303,512,Adam,0.000987663,0,32,xavier_normal_,0.000972213,-0.590677776,lp,FALSE,7.65E-18,1.03E-09,-0.188175632,-0.390747997,-0.262866836
825e9e8b,wnrr,reciprocal_relations_model,1,search,KvsAll,valid,205,,,,mean_reciprocal_rank_filtered_with_test,0.453748548,60,dae2c2c4,256,Adagrad,0.771271801,10,512,xavier_uniform_,0.34663086,-0.079536521,lp,TRUE,0.023159831,2.60E-14,0.431550252,0.346222855,0.103958191
825e9e8b,wnrr,reciprocal_relations_model,1,search,KvsAll,valid,400,,,,mean_reciprocal_rank_filtered_with_test,0.391216401,61,5597900c,1024,Adagrad,0.006397931,6,64,xavier_normal_,6.71E-05,-0.250560789,lp,TRUE,5.22E-14,6.73E-18,0.057267412,-0.160661195,0.259260181
825e9e8b,wnrr,distmult,0,search,KvsAll,valid,315,,,,mean_reciprocal_rank_filtered_with_test,0.399523177,62,e50fd86c,128,Adam,0.086556884,3,128,normal_,0.019013322,-0.762846919,,FALSE,2.13E-10,0.000848256,-0.31639524,0.084153635,-0.119359047
825e9e8b,wnrr,distmult,0,search,KvsAll,valid,255,,,,mean_reciprocal_rank_filtered_with_test,0.420763814,63,997a718c,1024,Adagrad,0.190667134,8,128,xavier_normal_,0.000560911,-0.538506324,lp,TRUE,3.62E-10,2.40E-09,0.137224583,-0.433753717,-0.005816198
825e9e8b,wnrr,reciprocal_relations_model,1,search,KvsAll,valid,310,,,,mean_reciprocal_rank_filtered_with_test,0.416563533,64,35019634,128,Adam,0.00068154,2,32,normal_,0.139752869,-0.041860296,lp,FALSE,1.31E-13,6.03E-14,-0.490103872,0.32666754,0.220388903
825e9e8b,wnrr,reciprocal_relations_model,1,search,KvsAll,valid,40,,,,mean_reciprocal_rank_filtered_with_test,0.433523381,65,9ace631b,512,Adam,0.027619117,4,256,normal_,2.70E-05,-0.370262614,,FALSE,0.009301198,1.60E-17,-0.115790543,-0.133352508,0.067506186
825e9e8b,wnrr,distmult,0,search,KvsAll,valid,55,,,,mean_reciprocal_rank_filtered_with_test,0.02080383,66,953bdd3f,256,Adagrad,0.00570139,6,16,xavier_uniform_,0.010979727,-0.865794284,lp,TRUE,4.46E-18,0.002005884,0.265413644,0.119283913,-0.151743259
825e9e8b,wnrr,distmult,0,search,KvsAll,valid,35,,,,mean_reciprocal_rank_filtered_with_test,0.010821,67,75d128d8,512,Adam,0.724993291,3,16,xavier_normal_,6.29E-05,-0.235166144,lp,TRUE,1.81E-12,1.70E-06,-0.335595112,-0.060027754,-0.24834744
825e9e8b,wnrr,reciprocal_relations_model,1,search,KvsAll,valid,45,,,,mean_reciprocal_rank_filtered_with_test,0.000390236,68,d024bdac,256,Adagrad,0.001050708,7,512,xavier_uniform_,0.016951059,-0.747543826,lp,FALSE,1.48E-06,2.14E-11,0.045896252,0.203002616,0.125438455
825e9e8b,wnrr,reciprocal_relations_model,1,search,KvsAll,valid,310,,,,mean_reciprocal_rank_filtered_with_test,0.424859969,69,38aed72a,1024,Adagrad,0.081364157,10,64,normal_,0.001048321,-0.918480353,,FALSE,2.62E-19,1.05E-19,0.419629761,-0.259596024,0.279493075
825e9e8b,wnrr,distmult,0,search,KvsAll,valid,260,,,,mean_reciprocal_rank_filtered_with_test,0.444102298,70,b9423a4c,128,Adam,0.006806245,1,256,uniform_,0.384966137,-0.407430649,lp,TRUE,2.82E-06,2.65E-05,-0.207924835,0.49558846,-0.10124846
825e9e8b,wnrr,distmult,0,search,KvsAll,valid,55,,,,mean_reciprocal_rank_filtered_with_test,0.032756911,71,b16485ee,512,Adagrad,0.001915925,1,128,xavier_normal_,0.84887589,-0.283924945,lp,FALSE,2.67E-08,2.09E-13,0.106823429,-0.479121421,-0.07454175
825e9e8b,wnrr,reciprocal_relations_model,1,search,KvsAll,valid,20,,,,mean_reciprocal_rank_filtered_with_test,0.000574778,72,0199de9d,256,Adam,0.479833861,9,64,uniform_,0.00167963,-0.795951081,lp,TRUE,6.53E-12,8.42E-09,-0.269753649,0.273646576,0.158778858
