job_id,dataset,model,reciprocal,job,job_type,split,epoch,avg_loss,avg_penalty,avg_cost,metric_name,metric,child_folder,child_job_id,train.batch_size,train.optimizer,train.optimizer_args.lr,train.lr_scheduler_args.patience,lookup_embedder.dim,lookup_embedder.initialize,lookup_embedder.initialize_args.normal_.std,lookup_embedder.initialize_args.uniform_.a,lookup_embedder.regularize,lookup_embedder.regularize_args.weighted,transh.entity_embedder.regularize_weight,transh.relation_embedder.regularize_weight,transh.entity_embedder.dropout,transh.relation_embedder.dropout,negative_sampling.num_negatives_s,negative_sampling.num_negatives_o,transh.l_norm
b5f61ac0,umls,reciprocal_relations_model,1,search,negative_sampling,valid,160,,,,mean_reciprocal_rank_filtered_with_test,0.7218210887323859,74,77a5b144,256.0,Adagrad,0.11726593385395823,4.0,32.0,xavier_uniform_,0.00017753117606881025,-0.11469455900588066,lp,False,9.031931044220558e-19,1.1624914971103108e-15,0.4987727580592036,0.06490589398890734,[],[],1.0
b5f61ac0,umls,reciprocal_relations_model,1,search,negative_sampling,valid,390,,,,mean_reciprocal_rank_filtered_with_test,0.7170232293064609,75,874f8df8,1024.0,Adam,0.0006525783122995868,5.0,16.0,xavier_normal_,0.0310008397352821,-0.980515042524999,lp,False,2.900672051039868e-15,4.2484522392741074e-16,-0.405291847884655,-0.3430143306031823,[],[],2.0
b5f61ac0,umls,transh,0,search,negative_sampling,valid,150,,,,mean_reciprocal_rank_filtered_with_test,0.8727314954886407,76,2a1c3525,256.0,Adagrad,0.23174754977168777,4.0,128.0,xavier_uniform_,1.2017242412428544e-05,-0.46370574224119077,,True,4.2609313143243545e-10,3.46501332140863e-07,0.11951298732310534,0.14611489605158567,[],[],1.0
b5f61ac0,umls,transh,0,search,negative_sampling,valid,400,,,,mean_reciprocal_rank_filtered_with_test,0.6799699280159605,77,c5c02285,512.0,Adagrad,0.003405313453405647,2.0,64.0,xavier_uniform_,0.0988849412600021,-0.15350426944865836,lp,True,1.6934058817666566e-16,0.024231107503234227,0.3665222516283393,-0.13836156949400902,[],[],1.0
b5f61ac0,umls,reciprocal_relations_model,1,search,negative_sampling,valid,10,,,,mean_reciprocal_rank_filtered_with_test,0.6014550331911427,78,7198c759,128.0,Adam,0.020924295582580518,10.0,256.0,uniform_,0.0024524061316289663,-0.66793513349724,lp,False,0.07516984552603516,2.90613630888752e-11,-0.14277965389192104,0.31939180195331573,[],[],2.0
b5f61ac0,umls,reciprocal_relations_model,1,search,negative_sampling,valid,205,,,,mean_reciprocal_rank_filtered_with_test,0.669152008243865,79,58bb4b12,512.0,Adam,0.059241581670060744,7.0,256.0,xavier_uniform_,7.578824008705782e-05,-0.26354741368304,lp,True,7.280642527313436e-18,3.535824890725685e-17,0.08326403517276049,0.4999851891770959,[],[],2.0
b5f61ac0,umls,transh,0,search,negative_sampling,valid,400,,,,mean_reciprocal_rank_filtered_with_test,0.633842608680023,80,95ee5e8c,128.0,Adagrad,0.010292381471334718,4.0,16.0,uniform_,0.01107188209812723,-0.8076386828763131,lp,False,0.00043953145947017583,2.931580727916246e-08,-0.4220214709639549,-0.05210919212549925,[],[],1.0
b5f61ac0,umls,transh,0,search,negative_sampling,valid,305,,,,mean_reciprocal_rank_filtered_with_test,0.719724877480349,81,68a5c2b3,1024.0,Adagrad,0.6600257827574914,0.0,256.0,xavier_normal_,0.00042322305396402067,-0.622071794247059,lp,False,3.370849731314555e-14,0.0012018169331043708,-0.1846557017415762,0.04436349309980869,[],[],1.0
b5f61ac0,umls,reciprocal_relations_model,1,search,negative_sampling,valid,310,,,,mean_reciprocal_rank_filtered_with_test,0.8036053429351994,82,418560d9,256.0,Adam,0.001991964233801143,9.0,64.0,xavier_normal_,0.3047463876871238,-0.07242447777272198,,True,6.149450930645609e-10,1.479770112518187e-12,0.3363768747076392,-0.4763702917844057,[],[],2.0
b5f61ac0,umls,reciprocal_relations_model,1,search,negative_sampling,valid,395,,,,mean_reciprocal_rank_filtered_with_test,0.818830993277895,83,00f9102e,1024.0,Adagrad,0.046831050312521785,2.0,64.0,uniform_,0.0011067456771831534,-0.9564024257753696,lp,True,2.7814067490400176e-06,3.2896029069392294e-19,-0.30643355473876,0.24464434012770653,[],[],1.0
b5f61ac0,umls,transh,0,search,negative_sampling,valid,60,,,,mean_reciprocal_rank_filtered_with_test,0.7539417290248753,84,b5f7aae0,256.0,Adam,0.004612443363498795,10.0,512.0,xavier_normal_,0.2211860343427603,-0.47413915530246675,lp,False,2.0461267882396725e-20,3.963918090350823e-09,0.21550357434898615,-0.29701247066259384,[],[],2.0
b5f61ac0,umls,transh,0,search,negative_sampling,valid,85,,,,mean_reciprocal_rank_filtered_with_test,0.6994492700494872,85,d1cccedb,512.0,Adam,0.18833408893776687,6.0,32.0,xavier_uniform_,2.8021721131904813e-05,-0.15867358703530388,lp,False,2.2838880057794809e-07,0.0002807228106620089,0.45470045786350965,0.2891446715220809,[],[],2.0
b5f61ac0,umls,reciprocal_relations_model,1,search,negative_sampling,valid,400,,,,mean_reciprocal_rank_filtered_with_test,0.1893357118945911,86,64a13330,128.0,Adagrad,0.00032035338592304786,2.0,128.0,xavier_normal_,0.013479500683854612,-0.6451501522300113,,True,5.104324795553036e-12,2.2820726522892197e-14,-0.05173374153673649,-0.22139562387019396,[],[],1.0
b5f61ac0,umls,reciprocal_relations_model,1,search,negative_sampling,valid,220,,,,mean_reciprocal_rank_filtered_with_test,0.8034424577022623,87,dad7f9fc,1024.0,Adam,0.0024348113120068963,4.0,128.0,xavier_uniform_,0.04348217610544279,-0.5258983324084431,lp,False,2.21944424837121e-19,3.206183840668615e-11,0.14342190697789192,0.4112572018057108,[],[],1.0
b5f61ac0,umls,transh,0,search,negative_sampling,valid,370,,,,mean_reciprocal_rank_filtered_with_test,0.7609195826243769,88,40dfec40,256.0,Adagrad,0.0247682127652198,8.0,16.0,xavier_normal_,1.7631662172893203e-05,-0.043327501318845885,lp,True,5.9636064091889e-05,4.012547071839543e-20,-0.36691473331302404,-0.10888900049030781,[],[],2.0
b5f61ac0,umls,transh,0,search,negative_sampling,valid,400,,,,mean_reciprocal_rank_filtered_with_test,0.1418209895034509,89,ad1efc76,512.0,Adagrad,0.0006065686805566324,8.0,512.0,uniform_,0.0673974561033083,-0.3551158723047375,,True,2.323916831021097e-13,3.097239069520184e-15,-0.11966123897582293,0.11688652727752924,[],[],2.0
b5f61ac0,umls,reciprocal_relations_model,1,search,negative_sampling,valid,125,,,,mean_reciprocal_rank_filtered_with_test,0.618044566523078,90,ba7b19e1,128.0,Adam,0.355920573035556,0.0,32.0,xavier_normal_,0.0017484578504167844,-0.8412858305475301,lp,False,2.0663752404536106e-08,2.4209822411819732e-06,0.40617833100259304,-0.4346355302259326,[],[],1.0
b5f61ac0,umls,reciprocal_relations_model,1,search,negative_sampling,valid,400,,,,mean_reciprocal_rank_filtered_with_test,0.4859731475268405,91,8f327081,512.0,Adagrad,0.015124580437032223,10.0,64.0,normal_,0.995564027630246,-0.19143584182333195,lp,False,0.018670058272881776,8.476299868475086e-07,-0.49838131945580244,0.15658781584352255,[],[],2.0
b5f61ac0,umls,transh,0,search,negative_sampling,valid,80,,,,mean_reciprocal_rank_filtered_with_test,0.7749359505308187,92,1d467c4a,128.0,Adam,0.08688688214419316,1.0,512.0,uniform_,0.00026893060383817403,-0.7371774241925589,lp,True,3.986967051660818e-17,6.784636201800713e-17,0.02656131237745285,-0.3544637681916356,[],[],1.0
b5f61ac0,umls,transh,0,search,negative_sampling,valid,395,,,,mean_reciprocal_rank_filtered_with_test,0.7252340960356355,93,d0854a93,1024.0,Adam,0.0013548746205705997,3.0,16.0,xavier_uniform_,0.003407059481670606,-0.926910054688491,,True,1.1022547162349915e-10,3.027472585212588e-12,0.2714954111725092,0.36209511384367943,[],[],1.0
16430c57,umls,reciprocal_relations_model,1,search,negative_sampling,valid,10,,,,mean_reciprocal_rank_filtered_with_test,0.1667085425254026,94,8cbcdbaa,256.0,Adagrad,0.44979887585540523,6.0,256.0,xavier_normal_,0.00012125574360831219,-0.3789120977253281,lp,False,7.747880472520399e-16,0.03866440863945671,-0.2377001503482461,-0.18008824437856674,[],[],2.0
16430c57,umls,reciprocal_relations_model,1,search,negative_sampling,valid,370,,,,mean_reciprocal_rank_filtered_with_test,0.8092603624964053,95,7cbc5066,512.0,Adam,0.0007447260689423426,1.0,32.0,xavier_uniform_,0.000244271559721126,-0.7164959061261919,lp,True,3.272150823374226e-11,0.0038767848988003942,-0.17015031073242426,-0.07252056431025267,[],[],1.0
16430c57,umls,transh,0,search,negative_sampling,valid,215,,,,mean_reciprocal_rank_filtered_with_test,0.7742710698601658,96,7933cde8,128.0,Adagrad,0.26360556066066926,10.0,512.0,xavier_normal_,0.5293479552858362,-0.22989679873255076,lp,False,1.7414352306419125e-15,3.0325498004610717e-13,0.32360335625708103,0.3758653113618493,[],[],2.0
16430c57,umls,transh,0,search,negative_sampling,valid,320,,,,mean_reciprocal_rank_filtered_with_test,0.6010285359950154,97,37975445,1024.0,Adagrad,0.00299505079774815,5.0,32.0,normal_,0.0001313151317599322,-0.41853259179851965,,False,0.008130337912543967,5.64871347186953e-18,0.0687815323472023,-0.3992436695843935,[],[],2.0
16430c57,umls,reciprocal_relations_model,1,search,negative_sampling,valid,110,,,,mean_reciprocal_rank_filtered_with_test,0.8545087568599022,98,9fe6adb9,256.0,Adam,0.01830910511485326,3.0,128.0,uniform_,0.00637385587007737,-0.9006742737372685,lp,True,1.431820036195618e-16,7.073693978566007e-08,-0.409225064329803,0.08051812089979649,[],[],1.0
16430c57,umls,reciprocal_relations_model,1,search,negative_sampling,valid,400,,,,mean_reciprocal_rank_filtered_with_test,0.141655143784599,99,398bfa55,1024.0,Adagrad,0.0009724107719186049,7.0,256.0,uniform_,1.1256021469812976e-05,-0.0031462206905613632,lp,True,2.752073335225259e-13,9.490877029530797e-05,0.4401302244514227,-0.32737257331609726,[],[],2.0
