job_id,dataset,model,reciprocal,job,job_type,split,epoch,avg_loss,avg_penalty,avg_cost,metric_name,metric,child_folder,child_job_id,train.batch_size,train.optimizer,train.optimizer_args.lr,train.lr_scheduler_args.patience,lookup_embedder.dim,lookup_embedder.initialize,lookup_embedder.initialize_args.normal_.std,lookup_embedder.initialize_args.uniform_.a,lookup_embedder.regularize,lookup_embedder.regularize_args.weighted,rotate.entity_embedder.regularize_weight,rotate.relation_embedder.regularize_weight,rotate.entity_embedder.dropout,rotate.relation_embedder.dropout,negative_sampling.num_negatives_s,negative_sampling.num_negatives_o,rotate.l_norm
34cf00af,umls,rotate,0,search,negative_sampling,valid,120,,,,mean_reciprocal_rank_filtered_with_test,0.611583779925949,49,f2d310d2,128.0,Adam,0.0009234476830356065,7.0,32.0,uniform_,0.0001566317227499308,-0.4023556497148424,lp,False,3.556722522032095e-16,5.11387222582916e-07,-0.002653243951499462,0.18527365569025278,[],[],1.0
34cf00af,umls,rotate,1,search,negative_sampling,valid,145,,,,mean_reciprocal_rank_filtered_with_test,0.8759376198236196,46,a07a29ce,1024.0,Adam,0.1236788357952374,9.0,128.0,xavier_normal_,0.6297308153361383,-0.21483553640874098,lp,False,1.9385018533360443e-10,0.03257082184098149,-0.26516555342823267,-0.16165881790220737,[],[],1.0
34cf00af,umls,reciprocal_relations_model,1,search,negative_sampling,valid,55,,,,mean_reciprocal_rank_filtered_with_test,0.6344702785000479,51,01678000,256.0,Adagrad,0.01316528910135205,0.0,32.0,xavier_uniform_,0.00020709751070397604,-0.7315838058719039,lp,True,4.520578539388281e-15,2.5877579016458066e-12,0.22938061691820621,0.3585581947118044,[],[],2.0
34cf00af,umls,reciprocal_relations_model,1,search,negative_sampling,valid,35,,,,mean_reciprocal_rank_filtered_with_test,0.9072772067017352,54,c4c64c1b,1024.0,Adam,0.24445511803449382,10.0,16.0,uniform_,0.10717054890531573,-0.36365250013543293,,True,2.34907244811156e-18,6.830581664955724e-20,-0.13607923593372107,-0.11169612407684326,[],[],1.0
34cf00af,umls,rotate,1,search,negative_sampling,valid,395,,,,mean_reciprocal_rank_filtered_with_test,0.3815688852883555,55,62fe2e02,256.0,Adagrad,0.0007022500146317912,2.0,256.0,xavier_uniform_,0.002258163603672515,-0.8149736437250301,lp,False,0.00013589895829543502,5.321832697208712e-11,0.3576548881828785,0.43042166903615,[],[],2.0
34cf00af,umls,rotate,0,search,negative_sampling,valid,400,,,,mean_reciprocal_rank_filtered_with_test,0.7915300240545916,53,eaa0dfce,512.0,Adagrad,0.022072687298568615,2.0,64.0,xavier_normal_,0.027508810111490156,-0.5053672726560198,lp,False,1.6087722624031069e-12,2.8779988470766272e-06,0.09672955237329006,-0.4071730123832822,[],[],2.0
34cf00af,umls,reciprocal_relations_model,0,search,negative_sampling,valid,260,,,,mean_reciprocal_rank_filtered_with_test,0.3020750408523653,52,b791d9b1,128.0,Adam,0.0036643439136415184,6.0,512.0,normal_,1.3580111204597916e-05,-0.05044700191322715,lp,True,3.063379324580852e-08,3.618391164347744e-15,-0.3812575014308095,0.10382826533168554,[],[],1.0
34cf00af,umls,reciprocal_relations_model,0,search,negative_sampling,valid,305,,,,mean_reciprocal_rank_filtered_with_test,0.8382541211836178,48,05d9ef6e,1024.0,Adagrad,0.00048238020814176893,8.0,256.0,normal_,3.63885645000502e-05,-0.18509519571551114,lp,False,2.4288090151692872e-05,6.720788680934979e-09,0.2815431961789727,-0.294696444645524,[],[],1.0
34cf00af,umls,rotate,0,search,negative_sampling,valid,65,,,,mean_reciprocal_rank_filtered_with_test,0.8498918030159605,56,dc085ba0,256.0,Adam,0.16759342037133287,4.0,64.0,normal_,0.021310459974333368,-0.636108778688414,,True,5.414219245913351e-20,5.48223727167548e-19,-0.19254141673445702,0.22597082145512104,[],[],2.0
34cf00af,umls,rotate,0,search,negative_sampling,valid,135,,,,mean_reciprocal_rank_filtered_with_test,0.8520821413379506,57,48065f87,512.0,Adam,0.005331917630118992,0.0,128.0,xavier_normal_,0.0008567727805859002,-0.9498501359349583,lp,True,1.3043899207950127e-06,2.7237390861185837e-14,-0.44541008211672306,-0.24934920947998762,[],[],2.0
34cf00af,umls,reciprocal_relations_model,0,search,negative_sampling,valid,90,,,,mean_reciprocal_rank_filtered_with_test,0.2141168746480181,60,a35ea09d,128.0,Adagrad,0.03217972353409504,8.0,16.0,xavier_uniform_,0.13907311447863857,-0.4946232582402509,lp,False,8.787069875722522e-12,0.00032664877923497274,0.044421601109206676,0.3026939118281007,[],[],1.0
34cf00af,umls,reciprocal_relations_model,1,search,negative_sampling,valid,395,,,,mean_reciprocal_rank_filtered_with_test,0.8186886091173792,59,253b578c,512.0,Adam,0.0017313951380689366,1.0,32.0,normal_,0.0005494953414089346,-0.5966877616713662,lp,False,1.6240546967075614e-17,1.73120939665283e-08,-0.07497503608465195,-0.039783273823559284,[],[],2.0
34cf00af,umls,rotate,0,search,negative_sampling,valid,400,,,,mean_reciprocal_rank_filtered_with_test,0.596500607355972,61,6b6fdd33,128.0,Adagrad,0.9400077337465614,10.0,128.0,xavier_uniform_,0.4817068253708773,-0.08384617997809307,,True,0.00455371582394898,2.1190076280772377e-17,0.41566107887774706,0.47081352677196264,[],[],1.0
34cf00af,umls,rotate,1,search,negative_sampling,valid,235,,,,mean_reciprocal_rank_filtered_with_test,0.8776877935678681,63,f53e09c5,1024.0,Adagrad,0.007018293655239345,6.0,64.0,xavier_normal_,5.868090700324948e-05,-0.26771937485967756,lp,True,4.891643166424837e-14,1.2382671094770273e-12,0.16071715857833624,-0.4943140149116516,[],[],1.0
34cf00af,umls,reciprocal_relations_model,0,search,negative_sampling,valid,90,,,,mean_reciprocal_rank_filtered_with_test,0.7844880460961464,65,71ad03aa,256.0,Adam,0.06580668542060701,3.0,512.0,uniform_,0.006962813032216299,-0.7861170038340147,lp,False,4.167101871288813e-09,0.0010341375170607708,-0.31441602669656277,0.04741455987095833,[],[],2.0
34cf00af,umls,reciprocal_relations_model,0,search,negative_sampling,valid,60,,,,mean_reciprocal_rank_filtered_with_test,0.2184584213912121,64,7109b782,1024.0,Adagrad,0.15887391589934993,9.0,512.0,xavier_normal_,0.0007559194561980105,-0.5369491391074657,,True,2.32226519620682e-09,4.317856333192833e-08,0.050843559205532074,-0.0005939966067671776,[],[],2.0
34cf00af,umls,rotate,1,search,negative_sampling,valid,295,,,,mean_reciprocal_rank_filtered_with_test,0.6685882755583781,62,68e71663,256.0,Adam,0.00044828101596210715,0.0,64.0,normal_,0.15802828276795242,-0.01861254095377396,lp,False,1.2328436882862106e-13,3.3636306267533202e-18,-0.4545482723042369,0.44749338645488024,[],[],1.0
34cf00af,umls,rotate,1,search,negative_sampling,valid,400,,,,mean_reciprocal_rank_filtered_with_test,0.4493443307701064,58,ce57b2c0,512.0,Adam,0.03050691734874842,5.0,256.0,uniform_,3.9220751359705255e-05,-0.332979487394765,lp,False,0.0017357227536573345,2.5603443374260765e-13,-0.21510739717632532,-0.45511710457503796,[],[],1.0
34cf00af,umls,reciprocal_relations_model,1,search,negative_sampling,valid,20,,,,mean_reciprocal_rank_filtered_with_test,0.2006504316271448,66,bfee6f03,128.0,Adagrad,0.004954779260784866,6.0,16.0,xavier_uniform_,0.01973538164067545,-0.8458820999086835,lp,True,3.0330567243359334e-17,0.0032192185034631594,0.30578736402094364,0.02408679388463497,[],[],2.0
34cf00af,umls,reciprocal_relations_model,1,search,negative_sampling,valid,140,,,,mean_reciprocal_rank_filtered_with_test,0.585370303663008,67,d072f921,512.0,Adam,0.8912671599709399,3.0,32.0,xavier_normal_,5.4033686199222324e-05,-0.24544036584291606,,True,1.948286088033854e-11,6.296611439653086e-10,-0.33652795758098364,-0.25575118884444237,[],[],1.0
34cf00af,umls,rotate,0,search,negative_sampling,valid,80,,,,mean_reciprocal_rank_filtered_with_test,0.2728886516547641,68,92af4232,128.0,Adagrad,0.0016087058394769007,6.0,128.0,normal_,0.007546312696161469,-0.7007282743582688,lp,False,8.264269519726999e-07,8.09014601241139e-19,0.18554507568478584,0.20240642130374908,[],[],2.0
34cf00af,umls,rotate,1,search,negative_sampling,valid,280,,,,mean_reciprocal_rank_filtered_with_test,0.1458592795155531,71,739212b3,1024.0,Adagrad,0.062389671778688094,9.0,32.0,xavier_uniform_,0.0006209516006397804,-0.8851965411613509,lp,False,8.166976793660162e-20,3.6608066242972317e-14,0.42266655527055264,-0.21039632055908442,[],[],2.0
34cf00af,umls,reciprocal_relations_model,0,search,negative_sampling,valid,400,,,,mean_reciprocal_rank_filtered_with_test,0.7646405272688602,69,053cc12a,256.0,Adam,0.006521467402780054,2.0,512.0,uniform_,0.4274411986920482,-0.43424398900909345,lp,True,1.1464020125950176e-05,2.908942483581215e-05,-0.08365940768271685,0.2791218860074878,[],[],1.0
