job_id,dataset,model,reciprocal,job,job_type,split,epoch,avg_loss,avg_penalty,avg_cost,metric_name,metric,child_folder,child_job_id,train.batch_size,train.optimizer,train.optimizer_args.lr,train.lr_scheduler_args.patience,lookup_embedder.dim,lookup_embedder.initialize,lookup_embedder.initialize_args.normal_.std,lookup_embedder.initialize_args.uniform_.a,lookup_embedder.regularize,lookup_embedder.regularize_args.weighted,negative_sampling.num_negatives_s,negative_sampling.num_negatives_o,train.loss_arg,loss_func,KvsAll.label_smoothing,entity_embedder.regularize_weight,relation_embedder.regularize_weight,entity_embedder.dropout,relation_embedder.dropout,l_norm,feature_map_dropout,projection_dropout,convolution_bias,entity_embedder.normalize.p,relation_embedder.normalize.p
0846d846,umls,reciprocal_relations_model,0,search,negative_sampling,valid,5,,,,mean_reciprocal_rank_filtered_with_test,0.0637213876642332,55,35b36e4b,256.0,Adagrad,0.0007022500146317,2.0,256.0,xavier_uniform_,0.0022581636036725,-0.8149736437250301,lp,False,[],[],9.462120234966278,margin_ranking,,,,,,,,,,,
0846d846,umls,reciprocal_relations_model,1,search,negative_sampling,valid,400,,,,mean_reciprocal_rank_filtered_with_test,0.8077322368972872,53,f19966cb,512.0,Adagrad,0.0220726872985686,2.0,64.0,xavier_normal_,0.0275088101114901,-0.5053672726560198,lp,False,[],[],5.60470568947494,margin_ranking,,,,,,,,,,,
0846d846,umls,distmult,1,search,negative_sampling,valid,50,,,,mean_reciprocal_rank_filtered_with_test,0.8646997557095955,57,4f0ea059,128.0,Adam,0.0036643439136415,6.0,512.0,normal_,1.3580111204597916e-05,-0.0504470019132271,lp,True,[],[],3.0613921862095594,margin_ranking,,,,,,,,,,,
0846d846,umls,distmult,1,search,negative_sampling,valid,380,,,,mean_reciprocal_rank_filtered_with_test,0.7647726608931653,48,764e47d4,1024.0,Adagrad,0.0004823802081417,8.0,256.0,normal_,3.63885645000502e-05,-0.1850951957155111,lp,False,[],[],1.6269762441515925,margin_ranking,,,,,,,,,,,
0846d846,umls,reciprocal_relations_model,1,search,negative_sampling,valid,100,,,,mean_reciprocal_rank_filtered_with_test,0.8570882411090874,56,cf1c7871,256.0,Adam,0.1675934203713328,4.0,64.0,normal_,0.0213104599743333,-0.636108778688414,,True,[],[],9.082537405192852,margin_ranking,,,,,,,,,,,
0846d846,umls,reciprocal_relations_model,1,search,negative_sampling,valid,400,,,,mean_reciprocal_rank_filtered_with_test,0.0716675951436984,52,de6cce89,512.0,Adam,0.0053319176301189,0.0,128.0,xavier_normal_,0.0008567727805859,-0.9498501359349584,lp,True,[],[],5.850122859701514,margin_ranking,,,,,,,,,,,
0846d846,umls,distmult,1,search,negative_sampling,valid,45,,,,mean_reciprocal_rank_filtered_with_test,0.7998624462291507,60,54e28e7c,128.0,Adagrad,0.032179723534095,8.0,16.0,xavier_uniform_,0.1390731144786385,-0.4946232582402509,lp,False,[],[],3.3164223935455084,margin_ranking,,,,,,,,,,,
0846d846,umls,distmult,0,search,negative_sampling,valid,355,,,,mean_reciprocal_rank_filtered_with_test,0.704354315447661,59,642719a2,512.0,Adam,0.0017313951380689,1.0,32.0,normal_,0.0005494953414089,-0.5966877616713662,lp,False,[],[],6.805915338918567,margin_ranking,,,,,,,,,,,
0846d846,umls,reciprocal_relations_model,0,search,negative_sampling,valid,140,,,,mean_reciprocal_rank_filtered_with_test,0.6046993981109806,58,94ad828c,128.0,Adagrad,0.9400077337465614,10.0,128.0,xavier_uniform_,0.4817068253708773,-0.083846179978093,,True,[],[],4.340650541707873,margin_ranking,,,,,,,,,,,
0846d846,umls,reciprocal_relations_model,0,search,negative_sampling,valid,5,,,,mean_reciprocal_rank_filtered_with_test,0.6872577784251581,63,ce6d096c,1024.0,Adagrad,0.0070182936552393,6.0,64.0,xavier_normal_,5.868090700324948e-05,-0.2677193748596775,lp,True,[],[],0.7176109403371811,margin_ranking,,,,,,,,,,,
0846d846,umls,distmult,0,search,negative_sampling,valid,65,,,,mean_reciprocal_rank_filtered_with_test,0.5865120448949147,62,c3712ab0,256.0,Adam,0.065806685420607,3.0,512.0,uniform_,0.0069628130322162,-0.7861170038340147,lp,False,[],[],8.260986432433128,margin_ranking,,,,,,,,,,,
0846d846,umls,distmult,1,search,negative_sampling,valid,20,,,,mean_reciprocal_rank_filtered_with_test,0.7496919690465634,65,c2cb200c,1024.0,Adagrad,0.1588739158993499,9.0,512.0,xavier_normal_,0.000755919456198,-0.5369491391074657,,True,[],[],6.721046399325132,margin_ranking,,,,,,,,,,,
0846d846,umls,reciprocal_relations_model,1,search,negative_sampling,valid,400,,,,mean_reciprocal_rank_filtered_with_test,0.7827933375820791,61,b54f59de,256.0,Adam,0.0004482810159621,0.0,64.0,normal_,0.1580282827679524,-0.0186125409537739,lp,False,[],[],4.264345597475767,margin_ranking,,,,,,,,,,,
0846d846,umls,reciprocal_relations_model,0,search,negative_sampling,valid,105,,,,mean_reciprocal_rank_filtered_with_test,0.59582486766979,67,8e1352ce,512.0,Adam,0.0305069173487484,5.0,256.0,uniform_,3.9220751359705255e-05,-0.332979487394765,lp,False,[],[],0.6413060147315264,margin_ranking,,,,,,,,,,,
0846d846,umls,distmult,1,search,negative_sampling,valid,10,,,,mean_reciprocal_rank_filtered_with_test,0.5976544713681461,68,4ba5eea7,128.0,Adagrad,0.0049547792607848,6.0,16.0,xavier_uniform_,0.0197353816406754,-0.8458820999086835,lp,True,[],[],8.176117511466146,margin_ranking,,,,,,,,,,,
0846d846,umls,distmult,1,search,negative_sampling,valid,195,,,,mean_reciprocal_rank_filtered_with_test,0.7620456906184097,69,1293ddda,512.0,Adam,0.8912671599709399,3.0,32.0,xavier_normal_,5.403368619922232e-05,-0.245440365842916,,True,[],[],1.7020789626985788,margin_ranking,,,,,,,,,,,
0846d846,umls,reciprocal_relations_model,0,search,negative_sampling,valid,90,,,,mean_reciprocal_rank_filtered_with_test,0.5225029225729726,70,5ad47287,128.0,Adagrad,0.0016087058394769,6.0,128.0,normal_,0.0075463126961614,-0.7007282743582688,lp,False,[],[],9.16860737837851,margin_ranking,,,,,,,,,,,
0846d846,umls,reciprocal_relations_model,1,search,negative_sampling,valid,385,,,,mean_reciprocal_rank_filtered_with_test,0.8287902083133627,64,d9721c43,1024.0,Adagrad,0.062389671778688,9.0,32.0,xavier_uniform_,0.0006209516006397,-0.8851965411613509,lp,False,[],[],5.936192814260721,margin_ranking,,,,,,,,,,,
0846d846,umls,distmult,1,search,negative_sampling,valid,110,,,,mean_reciprocal_rank_filtered_with_test,0.6584273262257956,72,796f1ea6,256.0,Adam,0.00652146740278,2.0,512.0,uniform_,0.4274411986920482,-0.4342439890090934,lp,True,[],[],3.3915250934660435,margin_ranking,,,,,,,,,,,
0846d846,umls,distmult,1,search,negative_sampling,valid,40,,,,mean_reciprocal_rank_filtered_with_test,0.8635400877408455,73,8f30d141,512.0,Adagrad,0.0008580766577918,1.0,512.0,xavier_normal_,0.6799820867717286,-0.2993632257965486,lp,False,[],[],1.9206405151635408,margin_ranking,,,,,,,,,,,
0846d846,umls,reciprocal_relations_model,0,search,negative_sampling,valid,400,,,,mean_reciprocal_rank_filtered_with_test,0.5801517041914303,71,b971c281,128.0,Adam,0.4744207830687996,8.0,32.0,uniform_,0.000192140591991,-0.7542224657186959,,True,[],[],9.377250717952847,margin_ranking,,,,,,,,,,,
0846d846,umls,reciprocal_relations_model,0,search,negative_sampling,valid,400,,,,mean_reciprocal_rank_filtered_with_test,0.483023848270346,66,615071c5,1024.0,Adam,0.0122323766482145,7.0,128.0,xavier_normal_,0.0047687284979688,-0.5660767334161233,lp,True,[],[],5.519836153835058,margin_ranking,,,,,,,,,,,
0846d846,umls,distmult,1,search,negative_sampling,valid,30,,,,mean_reciprocal_rank_filtered_with_test,0.8670983811828987,76,3f323832,256.0,Adagrad,0.1172659338539582,4.0,32.0,xavier_uniform_,0.0001775311760688,-0.1146945590058806,lp,False,[],[],2.985086645931005,margin_ranking,,,,,,,,,,,
0846d846,umls,distmult,0,search,negative_sampling,valid,395,,,,mean_reciprocal_rank_filtered_with_test,0.6675667323949147,75,fcfd8e6f,1024.0,Adam,0.0006525783122995,5.0,16.0,xavier_normal_,0.0310008397352821,-0.980515042524999,lp,False,[],[],7.137249726802111,margin_ranking,,,,,,,,,,,
0846d846,umls,reciprocal_relations_model,0,search,negative_sampling,valid,220,,,,mean_reciprocal_rank_filtered_with_test,0.7062024543621789,74,60817062,256.0,Adagrad,0.2317475497716877,4.0,128.0,xavier_uniform_,1.2017242412428544e-05,-0.4637057422411907,,True,[],[],4.67093588784337,margin_ranking,,,,,,,,,,,
0846d846,umls,reciprocal_relations_model,0,search,negative_sampling,valid,25,,,,mean_reciprocal_rank_filtered_with_test,0.7571034811757094,78,c64ec4eb,512.0,Adagrad,0.0034053134534056,2.0,64.0,xavier_uniform_,0.0988849412600021,-0.1535042694486583,lp,True,[],[],0.4228963050991297,margin_ranking,,,,,,,,,,,
0846d846,umls,distmult,0,search,negative_sampling,valid,5,,,,mean_reciprocal_rank_filtered_with_test,0.7136686360177819,79,22bc648f,128.0,Adam,0.0209242955825805,10.0,256.0,uniform_,0.0024524061316289,-0.66793513349724,lp,False,[],[],7.967320838943124,margin_ranking,,,,,,,,,,,
0846d846,umls,distmult,1,search,negative_sampling,valid,135,,,,mean_reciprocal_rank_filtered_with_test,0.7091828328700154,81,f481a8e8,512.0,Adam,0.0592415816700607,7.0,256.0,xavier_uniform_,7.578824008705782e-05,-0.26354741368304,lp,True,[],[],7.517157820984721,margin_ranking,,,,,,,,,,,
0846d846,umls,reciprocal_relations_model,0,search,negative_sampling,valid,55,,,,mean_reciprocal_rank_filtered_with_test,0.7338928035431844,82,31497b85,128.0,Adagrad,0.0102923814713347,4.0,16.0,uniform_,0.0110718820981272,-0.8076386828763131,lp,False,[],[],0.0521362107247114,margin_ranking,,,,,,,,,,,
0846d846,umls,reciprocal_relations_model,1,search,negative_sampling,valid,400,,,,mean_reciprocal_rank_filtered_with_test,0.5870285502240702,77,ef0830bc,1024.0,Adagrad,0.6600257827574914,0.0,256.0,xavier_normal_,0.000423223053964,-0.622071794247059,lp,False,[],[],4.847051054239273,margin_ranking,,,,,,,,,,,
0846d846,umls,distmult,1,search,negative_sampling,valid,25,,,,mean_reciprocal_rank_filtered_with_test,0.8345102883555406,84,d31c2f1b,256.0,Adam,0.0019919642338011,9.0,64.0,xavier_normal_,0.3047463876871238,-0.0724244777727219,,True,[],[],7.390211969614029,margin_ranking,,,,,,,,,,,
